Category,CrimeGroup,Description,City,State,Zip,Latitude,Longitude,Date
15,A,siri radio wir stol vehic,Alexandria,VA,22303,38.7922773,-77.0573877,2009-6-22
15,A,licens plat stol vehic,Alexandria,VA,22303,38.7874324,-77.0675092,2009-6-22
15,A,cellul phon stol busy,Alexandria,VA,22306,38.7618434,-77.0842436,2009-6-22
15,A,purs stol busy,Alexandria,VA,22306,38.7593375,-77.084036,2009-6-22
15,A,purs stol busy,Alexandria,VA,22306,38.751698,-77.084141,2009-6-22
15,A,beer beef jerky sod stol busy,Alexandria,VA,22306,38.7405112,-77.0873676,2009-6-22
15,A,cash stol busy,Alexandria,VA,22309,38.7242932,-77.1176387,2009-6-22
15,A,cop wir stol busy,Alexandria,VA,22309,38.7197466,-77.1269397,2009-6-22
15,A,pool pass stol busy,Alexandria,VA,22309,38.7414822,-77.0983667,2009-6-22
15,A,gps unit cash stol vehic,Alexandria,VA,22309,38.71668,-77.099396,2009-6-22
17,A,ford pickup truck,Alexandria,VA,22309,38.7390378,-77.1043512,2009-6-22
17,A,chevrolet cava,Alexandria,VA,22303,38.783668,-77.075201,2009-6-22
17,A,hond civ,Alexandria,VA,,38.827251,-77.08789,2009-6-22
15,A,passport stol resid,Merrifield,VA,,38.87359,-77.234719,2009-6-22
15,A,licens plat stol vehic,Annandale,VA,22003,38.853753,-77.235432,2009-6-22
15,A,jewelry stol resid,Falls Church,VA,22043,38.9044585,-77.205229,2009-6-22
15,A,wallet stol busy,Falls Church,VA,22042,38.854485,-77.221166,2009-6-22
15,A,stereo stol vehic,,VA,22102,38.9166546,-77.2117612,2009-6-22
15,A,catalys convert stol vehic,Fairfax,VA,22031,38.8724498,-77.259035,2009-6-22
15,A,purs cash passport stol busy,,VA,,38.911775,-77.219959,2009-6-22
15,A,laptop comput stol busy,Great Falls,VA,22066,38.982272,-77.320774,2009-6-22
15,A,flow pot stol resid,,VA,,38.873033,-77.246057,2009-6-22
15,A,cellul phon stol vehic,Fairfax,VA,22031,38.8777792,-77.2309615,2009-6-22
15,A,credit card stol vehic,,VA,,38.873033,-77.246057,2009-6-22
15,A,steel baton wallet gps unit stol vehic,,VA,,38.849501,-77.127571,2009-6-22
15,A,licens plat stol vehic,Hinton,VA,,38.465858,-78.972194,2009-6-22
15,A,wallet stol vehic,Falls Church,VA,22041,38.854143,-77.123065,2009-6-22
15,A,cellul phon stol vehic,Lorton,VA,22079,38.633331,-77.166672,2009-6-22
15,A,wallet stol busy,Annandale,VA,22003,38.831568,-77.199987,2009-6-22
15,A,bicyc stol resid,,VA,,37.4315734,-78.6568942,2009-6-22
15,A,tool stol resid,Annandale,VA,22003,38.828846,-77.170178,2009-6-22
15,A,play stol vehic,,VA,,37.4315734,-78.6568942,2009-6-22
15,A,bicyc stol resid,Annandale,VA,22003,38.8362897,-77.1668461,2009-6-22
15,A,purs id cloth stol vehic,Falls Church,VA,,38.898832,-77.16904,2009-6-22
17,A,mercedezbenz,Alexandria,VA,22312,38.819071,-77.15714,2009-6-22
17,A,toyot van,,VA,,37.4315734,-78.6568942,2009-6-22
17,A,toyot camry,,VA,,38.849501,-77.127571,2009-6-22
15,A,laptop comput stol busy,Herndon,VA,20171,38.9523044,-77.3965494,2009-6-22
15,A,laptop comput stol busy,Reston,VA,20191,38.951261,-77.362112,2009-6-22
15,A,licens plat stol vehic,Reston,VA,20191,38.938627,-77.368633,2009-6-22
15,A,bicyc stol resid,Reston,VA,20190,38.961116,-77.352595,2009-6-22
15,A,stereo stol vehic,Herndon,VA,20170,38.966516,-77.407893,2009-6-22
15,A,bicyc stol busy,Reston,VA,,38.951815,-77.342305,2009-6-22
15,A,ipod stol vehic,Herndon,VA,20170,38.9914691,-77.3855868,2009-6-22
15,A,bicyc stol resid,Reston,VA,20191,38.943421,-77.367726,2009-6-22
15,A,beer stol resid,Reston,VA,20191,38.932719,-77.344285,2009-6-22
15,A,licens plat stol vehic,Reston,VA,20194,38.971682,-77.362998,2009-6-22
15,A,scoot stol busy,Reston,VA,,38.951815,-77.342305,2009-6-22
15,A,mop stol resid,Reston,VA,20191,38.945954,-77.385715,2009-6-22
15,A,gps unit stol vehic,Reston,VA,20191,38.946987,-77.391552,2009-6-22
15,A,licens plat stol vehic,Herndon,VA,,38.969627,-77.386159,2009-6-22
15,A,bicyc stol resid,Herndon,VA,20171,38.931682,-77.3833104,2009-6-22
17,A,plymou neon,Herndon,VA,20171,38.942731,-77.406868,2009-6-22
15,A,prescrib med stol resid,Annandale,VA,22003,38.8175995,-77.1887844,2009-6-22
15,A,tool stol vehic,Annandale,VA,22003,38.823042,-77.206339,2009-6-22
15,A,tool stol vehic,Alexandria,VA,22312,38.8126193,-77.1714709,2009-6-22
15,A,transform light pol stol construct sit,Annandale,VA,,38.831796,-77.195306,2009-6-22
15,A,wallet id stol resid,Springfield,VA,22150,38.7828752,-77.1887039,2009-6-22
15,A,cash check stol church,Alexandria,VA,,38.8039711,-77.151328,2009-6-22
15,A,camera stol busy,,VA,,38.780371,-77.154652,2009-6-22
15,A,purs stol resid,Alexandria,VA,22315,38.773609,-77.132795,2009-6-22
15,A,gps unit ipod stol vehic,Annandale,VA,22003,38.850068,-77.19974,2009-6-22
15,A,tool stol vehic,Springfield,VA,22151,38.8025814,-77.1745194,2009-6-22
15,A,tool stol vehic,Alexandria,VA,22312,38.802461,-77.150153,2009-6-22
15,A,tool stol vehic,Springfield,VA,22150,38.7787837,-77.1627699,2009-6-22
15,A,wallet stol busy,Alexandria,VA,22315,38.77276,-77.133721,2009-6-22
15,A,bicyc stol resid,Alexandria,VA,22315,38.77391,-77.135295,2009-6-22
15,A,lawnmow stol resid,Springfield,VA,22151,38.8005868,-77.1953816,2009-6-22
15,A,prescrib med stol resid,Annandale,VA,,38.834455,-77.217878,2009-6-22
15,A,gps unit stol vehic,Springfield,VA,22150,38.7769443,-77.1577497,2009-6-22
15,A,laptop comput camer ipod stol vehic,Falls Church,VA,22041,38.842309,-77.165256,2009-6-22
15,A,tool blow pow wash stol vehic resid,Springfield,VA,22151,38.795341,-77.200174,2009-6-22
15,A,gps unit stol vehic,Springfield,VA,22151,38.7963484,-77.1863543,2009-6-22
15,A,purs stol resid,Alexandria,VA,,38.753909,-77.08358,2009-6-22
15,A,scoot stol resid,Annandale,VA,,38.834455,-77.217878,2009-6-22
15,A,stereo stol vehic,Annandale,VA,,38.831796,-77.195306,2009-6-22
15,A,iphon stol busy,Springfield,VA,22150,38.777368,-77.174197,2009-6-22
15,A,cellul phon stol busy,Springfield,VA,22150,38.777368,-77.174197,2009-6-22
15,A,cellul phon stol busy,Springfield,VA,22150,38.7736363,-77.1776581,2009-6-22
15,A,bicyc stol resid,Springfield,VA,22150,38.7822347,-77.1901275,2009-6-22
15,A,liqu stol busy,Springfield,VA,22150,38.780644,-77.189187,2009-6-22
15,A,gps unit stol vehic,Annandale,VA,,38.831796,-77.195306,2009-6-22
1,B,dodg stratus,Annandale,VA,,38.831796,-77.195306,2009-6-22
1,B,hond accord,Springfield,VA,22150,38.777118,-77.176053,2009-6-22
1,B,geo prizm,Annandale,VA,,38.834455,-77.217878,2009-6-22
1,B,ford expl,Springfield,VA,22151,38.7962765,-77.1860655,2009-6-22
1,B,toyot camry,Springfield,VA,22150,38.7861563,-77.1578027,2009-6-22
15,A,laptop comput stol busy,Annandale,VA,,38.834455,-77.217878,2009-6-22
15,A,cloth wash stol busy,Annandale,VA,,38.831796,-77.195306,2009-6-22
15,A,compress stol busy,Annandale,VA,22003,38.825059,-77.2018584,2009-6-22
15,A,cash stol resid,Burke,VA,22015,38.7899738,-77.2756405,2009-6-22
15,A,ampl monit stol vehic,Burke,VA,22015,38.792802,-77.278635,2009-6-22
15,A,mailbox stol resid,Annandale,VA,,38.831796,-77.195306,2009-6-22
15,A,gps unit ipod stol vehic,Annandale,VA,,38.834455,-77.217878,2009-6-22
15,A,bicyc stol resid,Annandale,VA,,38.834455,-77.217878,2009-6-22
15,A,purs stol vehic,Springfield,VA,22152,38.782273,-77.224428,2009-6-22
15,A,reg stol vehic,Annandale,VA,,38.831796,-77.195306,2009-6-22
15,A,licens plat stol vehic,Annandale,VA,22003,38.8116,-77.255799,2009-6-22
15,A,phon stol vehic,Fairfax,VA,22032,38.810547,-77.285598,2009-6-22
15,A,backpack stol vehic,Springfield,VA,22152,38.782426,-77.23651,2009-6-22
15,A,cash stol vehic,Springfield,VA,22152,38.782426,-77.23651,2009-6-22
15,A,glass stol resid,Fairfax,VA,22032,38.8308341,-77.26007,2009-6-22
15,A,ipod stol vehic,Springfield,VA,22152,38.7585523,-77.2224311,2009-6-22
15,A,bicyc stol resid,Annandale,VA,,38.834455,-77.217878,2009-6-22
15,A,bicylc stol commun swim pool,Annandale,VA,,38.831796,-77.195306,2009-6-22
17,A,acur integr,Annandale,VA,,38.831796,-77.195306,2009-6-22
17,A,toyot tacom,Springfield,VA,22152,38.78978,-77.2326686,2009-6-22
17,A,toyot solar,Annandale,VA,22003,38.8231943,-77.2165529,2009-6-22
17,A,cheverolet cava,Annandale,VA,,38.831796,-77.195306,2009-6-22
17,A,chevrolet impal,Springfield,VA,22152,38.786912,-77.231427,2009-6-22
15,A,catalys convert stol vehic,Chantilly,VA,20151,38.8987815,-77.4296619,2009-6-22
15,A,wallet stol busy,Chantilly,VA,,38.883607,-77.439755,2009-6-22
15,A,blackberry stol vehic,Clifton,VA,20124,38.832875,-77.398644,2009-6-22
15,A,cash credit card stol resid,Reston,VA,20194,38.985408,-77.353167,2009-6-22
15,A,cd key stol busy,Fairfax,VA,22033,38.885827,-77.3947236,2009-6-22
15,A,bicyc stol resid,Chantilly,VA,,38.883607,-77.439755,2009-6-22
15,A,wallet stol busy,Herndon,VA,,38.969698,-77.385475,2009-6-22
15,A,tool stol vehic,Chantilly,VA,,38.877344,-77.408781,2009-6-22
15,A,cop stol construct sit,Herndon,VA,,38.969627,-77.386159,2009-6-22
15,A,cellul phon stol busy,Fairfax,VA,22033,38.8697911,-77.3680437,2009-6-22
15,A,purs stol busy,Fairfax,VA,22033,38.8800745,-77.3947202,2009-6-22
15,A,purs stol resid,Chantilly,VA,,38.877344,-77.408781,2009-6-22
15,A,cash stol busy,Herndon,VA,,38.969627,-77.386159,2009-6-22
15,A,ston stol construct sit,Chantilly,VA,,38.877344,-77.408781,2009-6-22
17,A,dodg carav,Chantilly,VA,,38.877344,-77.408781,2009-6-22
17,A,toyot,Chantilly,VA,20151,38.911142,-77.471253,2009-6-22
17,A,hond accord,Chantilly,VA,,38.883607,-77.439755,2009-6-22
1,B,incid org stat typ offens they list,Chantilly,VA,,38.88361,-77.439774,2009-7-5
1,B,show chain bridg road would mean block chain bridg,Chantilly,VA,,38.883607,-77.439755,2009-7-5
1,B,distribut offens,Chantilly,VA,,38.883607,-77.439755,2009-7-5
20,A,wom man rob block doeg ind court,Alexandria,VA,22309,38.721017,-77.083192,2009-7-5
5,A,pol cal apart block peach orchard lan am,Falls Church,VA,22043,38.9056782,-77.2055465,2009-7-5
20,A,man rob app led park gar acquaint,,VA,22102,38.920177,-77.226339,2009-7-5
20,A,on saturday august man flag off rob two,Falls Church,VA,22041,38.8534523,-77.137185,2009-7-1
20,A,three men arrest forc stol beer two men sunday august the,Nathalie,VA,,37.091511,-79.757075,2009-7-2
20,A,man rob block markham street wednesday august,Hinton,WV,,37.709869,-80.814227,2009-7-5
1,B,pol charg boy shoot boy fac bb gun,Falls Church,VA,22041,38.838459,-77.163287,2009-7-5
1,B,pol investig two report expos occur within hour oth on,Reston,VA,,38.951815,-77.342305,2009-7-5
1,B,pol arrest man attempt stab anoth man saturday august the victim,Reston,VA,20191,38.9424401,-77.3672317,2009-7-1
1,B,man arrest wednesday july sint connect alleg,Alexandria,VA,22310,38.7883537,-77.1345276,2009-6-15
1,B,girl sex assault friday july pol ask,Alexandria,VA,22312,38.8147574,-77.1608391,
20,A,two men rob block springfield plaz sunday august the victim,Springfield,VA,22150,38.780644,-77.189187,2009-7-2
1,B,pol respond block backlick road monday august arrest man,Annandale,VA,22003,38.8267683,-77.1942345,2009-7-3
20,A,four teen boy attempt rob two wednesday august,Annandale,VA,,38.831796,-77.195306,2009-7-5
5,A,two peopl insid hom block bacon court around pm,Fairfax,VA,22032,38.8108619,-77.2848886,2009-7-5
20,A,employ al bank loc shop lan rob man wear,Chantilly,VA,,38.877344,-77.408781,2009-7-5
15,A,bicyc stol resid,Centreville,VA,20121,38.8315144,-77.4340604,2009-7-5
15,A,cellul phon stol vehic,Chantilly,VA,20151,38.9028217,-77.4596129,2009-7-5
15,A,cop construct equip stol vehic,Centreville,VA,20120,38.8364748,-77.4580344,2009-7-5
15,A,wallet prescrib drug stol vehic,Centreville,VA,,38.848484,-77.438927,2009-7-5
15,A,air pump stol busy,Chantilly,VA,20151,38.888922,-77.4174931,2009-7-5
15,A,purs stol vehic,Chantilly,VA,20151,38.8761096,-77.4227982,2009-7-5
15,A,bicyc stol resid,Centreville,VA,20121,38.824826,-77.430695,2009-7-5
15,A,reg stol vehic,Chantilly,VA,20151,38.867707,-77.415338,2009-7-5
15,A,licens plat stol vehic,Centreville,VA,20121,38.831366,-77.4593687,2009-7-5
15,A,wallet stol busy,Centreville,VA,20121,38.8371008,-77.4414005,2009-7-5
15,A,latop comput stol busy,Chantilly,VA,20151,38.8968901,-77.4602261,2009-7-5
15,A,two cas beer stol busy,Centreville,VA,20120,38.8593714,-77.4490779,2009-7-5
15,A,cash stol vehic,Clifton,VA,20124,38.8391062,-77.411532,2009-7-5
15,A,debit card cash stol busy,Chantilly,VA,20151,38.8695756,-77.4463253,2009-7-5
17,A,dodg truck,Centreville,VA,20121,38.8349931,-77.432887,2009-7-5
15,A,mountain bicyc stol resid,Alexandria,VA,22306,38.7582253,-77.079632,2009-7-5
15,A,wallet stol vehic,Alexandria,VA,22306,38.7564278,-77.077718,2009-7-5
15,A,bicyc stol resid,Alexandria,VA,22309,38.740572,-77.107333,2009-7-5
15,A,bicyc stol resid,Alexandria,VA,22309,38.727405,-77.130302,2009-7-5
15,A,wheel rim stol vehic,Alexandria,VA,22307,38.7809585,-77.0623786,2009-7-5
15,A,beer stol busy,Alexandria,VA,22308,38.743608,-77.057443,2009-7-5
15,A,licens plat stol vehic,Alexandria,VA,22309,38.727014,-77.128889,2009-7-5
15,A,medicin stol busy,Alexandria,VA,22303,38.794619,-77.070976,2009-7-5
15,A,licens plat dec stol vehic,Alexandria,VA,22306,38.759824,-77.0912989,2009-7-5
15,A,alcohol stol busy,Alexandria,VA,22303,38.783624,-77.079016,2009-7-5
15,A,bicyc stol libr,Alexandria,VA,22306,38.740798,-77.07388,2009-7-5
15,A,reg stol vehic,Alexandria,VA,22306,38.740798,-77.07388,2009-7-5
15,A,cash stol vehic,Alexandria,VA,22306,38.772661,-77.082316,2009-7-5
15,A,wallet stol busy,Alexandria,VA,22306,38.772661,-77.082316,2009-7-5
15,A,purs stol busy,Alexandria,VA,22306,38.772661,-77.082316,2009-7-5
15,A,food stol busy,Alexandria,VA,22306,38.7618434,-77.0842436,2009-7-5
15,A,cellul phon stol busy,Alexandria,VA,22306,38.7478279,-77.0833725,2009-7-5
15,A,cellul phon stol busy,Annandale,VA,,38.831796,-77.195306,2009-7-5
15,A,play satellit radio stol vehic,Alexandria,VA,22303,38.7878846,-77.0742719,2009-7-5
15,A,licens plat stol vehic,Alexandria,VA,22309,38.724037,-77.127979,2009-7-5
15,A,licens plat stol vehic,Alexandria,VA,22309,38.724037,-77.127979,2009-7-5
15,A,licens plat stol vehic,Alexandria,VA,22303,38.79391,-77.0764846,2009-7-5
17,A,hond pilot,Alexandria,VA,22306,38.740798,-77.07388,2009-7-5
17,A,hond crv,Alexandria,VA,22306,38.7572741,-77.0838604,2009-7-5
17,A,cadillac car,Alexandria,VA,22309,38.7270615,-77.112023,2009-7-5
15,A,licens plat stol vehic,,VA,,38.8420415,-77.1998825,2009-7-5
15,A,jewelry stol resid,Merrifield,VA,,38.87359,-77.234719,2009-7-5
15,A,radio stol vehic,Falls Church,VA,22042,38.8767419,-77.1954369,2009-7-5
15,A,gps unit stol vehic,Falls Church,VA,,38.882239,-77.170983,2009-7-5
15,A,cellul phon stol resid,Centreville,VA,20120,38.8571212,-77.4084536,2009-7-5
15,A,gps unit stol vehic,Falls Church,VA,,38.88549,-77.173624,2009-7-5
15,A,licens plat stol vehic,,VA,22102,38.9177728,-77.212398,2009-7-5
15,A,landscap equip stol vehic,,VA,,38.873033,-77.246057,2009-7-5
15,A,cigaret stol busy,Falls Church,VA,22042,38.8764108,-77.1975743,2009-7-5
15,A,laptop comput stol vehic,Falls Church,VA,22042,38.8752125,-77.2239946,2009-7-5
15,A,wallet stol busy,Great Falls,VA,22066,38.982272,-77.320774,2009-7-5
15,A,six stereo stol six vehic busy,,VA,,38.911775,-77.219959,2009-7-5
15,A,beer stol busy,Fairfax,VA,22031,38.8722144,-77.2632379,2009-7-5
15,A,purs stol busy,,VA,,38.873033,-77.246057,2009-7-5
15,A,dvd play stol resid,,VA,,38.873033,-77.246057,2009-7-5
15,A,bicyc stol resid,Fairfax,VA,22031,38.880648,-77.2278452,2009-7-5
15,A,licens plat stol vehic,Merrifield,VA,,38.87359,-77.234719,2009-7-5
15,A,wallet stol busy,Falls Church,VA,22042,38.8728998,-77.2245024,2009-7-5
15,A,cellul phon stol busy,,VA,22102,38.9246978,-77.2224394,2009-7-5
17,A,yamah motorcyc,Merrifield,VA,,38.87359,-77.234719,2009-7-5
17,A,acur rsx,,VA,,38.873033,-77.246057,2009-7-5
17,A,suzuk,,VA,22102,38.9236225,-77.2313475,2009-7-5
15,A,bicyc stol resid,Falls Church,VA,22041,38.8568718,-77.1256915,2009-7-5
15,A,cas beer stol busy,Falls Church,VA,22044,38.867961,-77.143004,2009-7-5
15,A,video gam stol busy,Falls Church,VA,22042,38.8721958,-77.1610005,2009-7-5
15,A,money laptop comput camer stol resid,Alexandria,VA,22312,38.8157841,-77.1447556,2009-7-5
15,A,bicyc stol resid,Alexandria,VA,22312,38.837398,-77.150763,2009-7-5
15,A,purs wallet cellul phon stol busy,,VA,,38.851082,-77.127522,2009-7-5
15,A,baby bag wallet passport stol busy,Hinton,WV,,37.709869,-80.814227,2009-7-5
15,A,bicyc stol busy,Falls Church,VA,22041,38.8515231,-77.1311723,2009-7-5
15,A,busy check stol busy,Falls Church,VA,22041,38.8579879,-77.1431023,2009-7-5
15,A,purs stol busy,Alexandria,VA,22312,38.821331,-77.157435,2009-7-5
15,A,cellul phon stol busy,Alexandria,VA,22312,38.818092,-77.140698,2009-7-5
15,A,licens plat stol vehic,Alexandria,VA,22312,38.818092,-77.140698,2009-7-5
15,A,cigaret stol busy,Alexandria,VA,22312,38.82186,-77.15602,2009-7-5
15,A,tool stol vehic,,VA,,38.849501,-77.127571,2009-7-5
15,A,speak stol school,Falls Church,VA,22044,38.8574517,-77.1512681,2009-7-5
15,A,gps unit stol vehic,Lorton,VA,,38.70428,-77.206854,2009-7-5
15,A,purs stol busy,Falls Church,VA,22044,38.8670351,-77.1516858,2009-7-5
15,A,bicyc stol busy,Falls Church,VA,22041,38.8440448,-77.1154663,2009-7-5
15,A,grocery stol busy,Falls Church,VA,22041,38.8525259,-77.1198475,2009-7-5
15,A,med stol busy,Falls Church,VA,22041,38.8506074,-77.1183636,2009-7-5
15,A,cash stol resid,Falls Church,VA,22044,38.874013,-77.148546,2009-7-5
17,A,niss maxim,Hinton,WV,,37.709869,-80.814227,2009-7-5
17,A,ford rang truck,Hinton,VA,,38.465858,-78.972194,2009-7-5
15,A,two bicyc stol busy,Reston,VA,20191,38.937363,-77.370553,2009-7-5
15,A,gps unit stol vehic,Herndon,VA,20170,38.9914903,-77.3489057,2009-7-5
15,A,gps unit stol vehic,Herndon,VA,20170,38.9914903,-77.3489057,2009-7-5
15,A,licens plat stol vehic,Reston,VA,20190,38.966888,-77.343563,2009-7-5
15,A,money wallet stol park,Reston,VA,20190,38.962638,-77.317985,2009-7-5
15,A,lad stol resid,Reston,VA,20194,38.9736483,-77.3516766,2009-7-5
15,A,diamond necklac stol resid,Reston,VA,20191,38.936015,-77.364697,2009-7-5
15,A,gps unit satellit system stol vehic,Herndon,VA,20171,38.9511197,-77.4056591,2009-7-5
15,A,gps unit stol vehic,Herndon,VA,20171,38.9511197,-77.4056591,2009-7-5
15,A,wallet stol busy,Reston,VA,20190,38.9645384,-77.3541764,2009-7-5
15,A,video gam stol busy,Reston,VA,20190,38.954829,-77.363709,2009-7-5
15,A,two pot plant stol resid,Reston,VA,20190,38.9507947,-77.3385636,2009-7-5
15,A,two carton cigaret stol busy,Reston,VA,20190,38.9546961,-77.3512153,2009-7-5
15,A,two bicyc stol resid,Reston,VA,20190,38.9595678,-77.3499237,2009-7-5
15,A,bicyc stol resid,Annandale,VA,,38.834455,-77.217878,2009-7-5
15,A,two spray paint machin stol vehic,Annandale,VA,,38.831796,-77.195306,2009-7-5
15,A,laptop comput stol resid,Annandale,VA,22003,38.8267683,-77.1942345,2009-7-5
15,A,licens plat stol vehic,Springfield,VA,22150,38.7806763,-77.183036,2009-7-5
15,A,laptop comput stol resid,Springfield,VA,22151,38.8102089,-77.179911,2009-7-5
15,A,wallet satellit radio headphon stol vehic,Annandale,VA,,38.834455,-77.217878,2009-7-5
15,A,radio stol vehic,Alexandria,VA,22310,38.782516,-77.146361,2009-7-5
15,A,wheelbarrow stol resid,Alexandria,VA,22310,38.782516,-77.146361,2009-7-5
15,A,purs stol vehic,Springfield,VA,22150,38.7792001,-77.1613786,2009-7-5
15,A,gps unit stol vehic,Springfield,VA,22150,38.7783081,-77.1673144,2009-7-5
15,A,dvds stol busy,Springfield,VA,22150,38.7720428,-77.1714948,2009-7-5
15,A,gen air compress tool stol vehic,Annandale,VA,,38.831796,-77.195306,2009-7-5
15,A,bottl alcohol stol busy,Annandale,VA,,38.831796,-77.195306,2009-7-5
15,A,liqu stol busy,Annandale,VA,,38.831796,-77.195306,2009-7-5
15,A,camer ink stereo speak stol busy,Annandale,VA,,38.831796,-77.195306,2009-7-5
15,A,dvds stol busy,Burke,VA,,38.793234,-77.272279,2009-7-5
15,A,licens plat stol vehic,Annandale,VA,,38.834455,-77.217878,2009-7-5
15,A,licens plat stol vehic,Annandale,VA,,38.834455,-77.217878,2009-7-5
15,A,wallet gps unit stereo stol vehic,Springfield,VA,22151,38.7962765,-77.1860655,2009-7-5
15,A,stereo stol vehic,Springfield,VA,22151,38.7962765,-77.1860655,2009-7-5
15,A,stereo stol vehic,Annandale,VA,,38.831796,-77.195306,2009-7-5
15,A,cellul phon stol busy,Springfield,VA,22150,38.777368,-77.174197,2009-7-5
17,A,dodg carav,Alexandria,VA,22310,38.798334,-77.131348,2009-7-5
15,A,cd play stol vehic,Annandale,VA,22003,38.8261673,-77.244761,2009-7-5
15,A,jewelry stol resid,Springfield,VA,22150,38.7902547,-77.2006932,2009-7-5
15,A,cellul phon stol resid,Annandale,VA,,38.834455,-77.217878,2009-7-5
15,A,stereo speak stol vehic,Annandale,VA,22003,38.815859,-77.2085347,2009-7-5
15,A,bicyc scoot stol resid,,,,0.0,0.0,2009-7-5
15,A,bicyc stol busy,Annandale,VA,22003,38.821906,-77.219444,2009-7-5
